,nombres,distancia
478,vía,0.7981957143878374
74,tiempo,0.8212933352976935
1874,sendero,0.882009685746399
1965,Vía,0.8887957989983385
3773,invierno,0.89860688779329
2598,paralelo,0.9039952705442014
763,túnel,0.9063619108294337
497,alemán,0.0
267,español,0.9385588160935575
361,romano,0.9899327946735375
414,francés,1.0124131796670384
141,Estados,1.0244954039410403
961,Brasil,1.030505743030652
676,Nueva,1.0399715790208752
541,Alemania,1.0423558894174394
186,marca,1.0581425174577308
498,alcalde,0.0
382,diputado,0.4905528358465085
633,Presidente,0.4930152275954284
1864,concejal,0.5043166096969413
3004,diputada,0.5436224297012241
744,senador,0.5438642809762001
2219,Secretario,0.6691055148065486
39,presidente,0.6945919455838562
3018,congresista,0.7260743151081308
499,relato,0.0
296,poema,0.6719158033457845
118,novela,0.7010505727777201
34,libro,0.7209116299535927
3,obra,0.7327197682725803
99,texto,0.7736605506993957
797,columna,0.792519450896507
41,The,0.821393116191046
383,diario,0.8356567452769759
500,trabajador,0.0
57,mujer,0.669058201925622
25,hombre,0.7101075762920135
38,hermano,0.7323834488463461
180,individuo,0.7657320725437444
1210,estreno,0.7657370838567366
6,persona,0.7767625020600898
228,ser,0.7840055636680859
287,ciudadano,0.78490394551881
501,Club,0.0
44,partido,0.6521072938793137
82,club,0.7285710941199115
762,futbolista,0.757272891581586
1425,negro,0.7907340773595424
3343,semifinal,0.8084268208284653
3900,Eurocopa,0.8380306444915424
2703,Atlético,0.8517846764400212
1867,Deportivo,0.8615638737458288
502,Papa,0.0
365,papa,0.6889442859423908
110,ministro,0.8333554160592662
1617,Obispo,0.8390833409751901
137,obispo,0.8571511360816062
728,arzobispo,0.8613550421209722
3012,ministra,0.8691036567118123
36,año,0.8713583027987171
39,presidente,0.8964632384420471
503,actriz,0.0
338,actor,0.8287075843619521
149,cantante,0.8533064252131307
221,músico,0.9411907483031722
72,artista,0.9540932372705432
43,personaje,0.9934074014505856
380,papel,1.0114268811604
2528,Barry,1.0260866481424928
463,James,1.028510820102301
504,Ley,0.0
73,ley,0.6693646654705823
482,Constitución,0.7031493707400596
1529,reglamento,0.7554363311567973
543,constitución,0.7713444192403801
506,norma,0.8866189809265563
1167,legislación,0.9327628068446773
979,teorema,0.9701909635498877
3980,Resolución,0.9744140146272773
505,temperatura,0.0
647,cifra,0.8705163550508942
888,tasa,0.8791660925723004
179,nivel,0.8892161699448994
759,altura,0.8904007481080447
578,precio,0.9406036600530456
670,velocidad,0.9547591170243578
1763,caudal,0.9720157546937555
560,tamaño,0.9913099393735658
506,norma,0.0
73,ley,0.8554379436447953
504,Ley,0.8866189809265563
1529,reglamento,0.8933501531590782
378,principio,0.9498688093928322
160,orden,0.9504878365395057
172,división,0.9584158643176633
58,relación,0.9663996803271779
1023,criterio,0.9742105122997494
507,vez,0.0
1712,ganadora,0.6106323998791221
2548,rojo,0.6910235444806331
2866,logo,0.754326155169578
536,ópera,0.7775635436181705
2778,azul,0.7916709787494582
2873,icono,0.821323925613365
464,símbolo,0.8407558768088516
4160,alegoría,0.8675332445401297
508,capacidad,0.0
670,velocidad,0.8535926980826032
560,tamaño,0.8892075480165987
179,nivel,0.912139650637941
708,presión,0.9291131738183787
67,uso,0.9326907505364748
113,cantidad,0.9398124647466948
888,tasa,0.9641823745764893
262,posición,0.969297337330029
509,índice,0.0
366,definición,0.9911029069930337
2126,coeficiente,1.0050796219748885
104,producto,1.0216597816833473
1103,receta,1.0269260624373646
269,lista,1.0277760587247093
179,nivel,1.0282441027944211
140,valor,1.0326198226245338
9,sistema,1.0338551957203976
510,ganador,0.0
2900,escocés,0.9675376137869012
10,equipo,0.9755076470868796
263,selección,0.9909951937554381
35,jugador,0.996147858905881
1684,Canadá,1.015955126254969
2993,seleccionado,1.0180479767024604
282,participante,1.021980960945017
3900,Eurocopa,1.0261784363623816
511,fondo,0.0
722,moneda,0.8455352691019874
80,elemento,0.8779089401215818
154,objeto,0.8949377305870381
5,mayoría,0.8991912917500471
65,isla,0.9113249771290257
733,fragmento,0.9134926501750857
525,representación,0.9203015449038374
477,cámara,0.9239899110585698
512,aparición,0.0
148,cambio,0.653351465013935
97,hecho,0.7273329253854628
1205,erupción,0.7454349925886218
2417,retorno,0.7459448949072734
1806,salto,0.7549693435731544
924,fusión,0.7555705162598099
635,enfrentamiento,0.7661863252404228
1432,debut,0.7781630483675734
513,reforma,0.0
1685,restauración,0.6753810638203825
396,grabación,0.8134206560320453
1870,reconstrucción,0.8295570426337702
192,operación,0.8297952398473879
1439,ampliación,0.8311364410652162
1074,ejecución,0.8334728986480874
863,presentación,0.8335451126991881
417,acto,0.84717397713674
514,teatro,0.0
253,estadio,0.6368654059638187
632,hotel,0.7317849696212384
42,edificio,0.7373876921135714
957,presa,0.7377806975936836
813,hospital,0.7447684403687508
207,torre,0.7715384853963487
886,sala,0.776201474702743
259,puente,0.7767552607115967
515,proteína,0.0
3831,ribera,0.781335406189402
971,enzima,0.9347023761984341
3239,ATP,0.9381973827474607
65,isla,0.9711315660263264
1113,bahía,0.9819665784594364
266,tierra,0.9892952939054717
731,Japón,0.9923138325880747
2206,abeja,0.9981141565560842
516,puerta,0.0
1506,ventana,0.6267842707690815
3176,vano,0.7566586116398838
1212,prisión,0.7622991602502267
1086,tienda,0.7630353188436108
2436,boca,0.7917792107272292
886,sala,0.7962360778771816
4842,vertedero,0.8240496969828652
3051,balcón,0.8461786159887155
517,placa,0.0
100,sitio,0.897356214426819
847,laguna,0.8975268901752268
75,zona,0.9095255821927751
317,ejemplo,0.9192427532717314
106,planta,0.928049445873449
982,cueva,0.9297001042664366
852,yacimiento,0.9323119434661599
139,base,0.933996796063625
518,momento,0.0
3106,consagración,0.6084076766334494
1828,europeo,0.6578466271039888
3323,turno,0.754345131608309
4797,Lena,0.7547941078238315
675,noticia,0.7787057512014255
3315,colonizador,0.8018025713595351
977,colono,0.8168166969787808
981,hora,0.8251633728895894
519,ubicación,0.0
555,naturaleza,0.8422419862916272
159,condición,0.8591997246098644
2353,proximidad,0.874338350546028
295,paso,0.8866650926673295
1338,localización,0.8924403052364195
1028,circunstancia,0.9093357470969125
1964,cercanía,0.9095348023180083
153,situación,0.9189706777916019
520,viento,0.0
289,calle,0.8292046517017344
4056,inquietud,0.8534782812959184
4218,Elecciones,0.9030383825036455
4473,negativa,0.9391727102230766
298,elección,0.9721400505533428
2184,afición,0.9839917882853665
4601,escrutinio,1.003685243126243
2620,gusto,1.0038889756163876
521,Guillermo,0.0
182,Carlos,0.7815567925737349
26,hijo,0.8076261854892312
313,María,0.8296236262060785
16,padre,0.8339379622860084
323,Manuel,0.8541837145034346
225,Luis,0.8547861342795133
257,príncipe,0.8615790794678093
76,Juan,0.8660455470425442
522,compuesto,0.0
477,cámara,0.7275290230011112
180,individuo,0.7406783863216834
106,planta,0.747849949867195
5,mayoría,0.7493277187147184
230,componente,0.7526205616370789
9,sistema,0.762190196577526
1897,torr,0.7633850893416566
48,modelo,0.764627484844034
523,macho,0.0
19,población,0.5300384519826964
180,individuo,0.5343906383571816
146,distrito,0.5744003941700454
1210,estreno,0.5792450830240357
4859,GJ,0.5967380302232201
2582,aleta,0.6009649120321277
476,condado,0.6283213404119034
1601,flores,0.631070422579079
524,ciencia,0.0
5,mayoría,0.9438821257976814
88,cita,0.9552668100355715
9,sistema,0.9623635638781125
169,espacio,0.9810128244408992
228,ser,0.9854486837939124
154,objeto,0.9865185613703328
48,modelo,0.992031124004029
150,campo,0.9921321065072662
525,representación,0.0
161,localidad,0.6559619588779023
2065,habitación,0.674409166023066
8,ciudad,0.6821460053349602
886,sala,0.6867216438330117
30,pueblo,0.6950217017330219
65,isla,0.695802176050261
154,objeto,0.7024278064784224
285,lago,0.7036662286016264
526,arquitecto,0.0
936,edificación,0.977334055494804
42,edificio,0.9779579186974272
259,puente,1.0091900024184959
879,prototipo,1.021432327783926
1929,sinagoga,1.0232757017658152
72,artista,1.0289249707792774
455,coche,1.0309497878270066
78,iglesia,1.0499227829981668
527,mecanismo,0.0
9,sistema,0.799697296375089
170,método,0.8105083830446915
234,técnica,0.8401363401025876
40,forma,0.8772075602589914
23,tipo,0.8778666700923822
776,modo,0.884683356698799
366,definición,0.9166136990920097
492,solución,0.9177999972375068
528,Michael,0.0
165,John,0.7303125190809265
117,José,0.7481643477629563
225,Luis,0.7732551614774401
323,Manuel,0.7752184575542459
566,Jorge,0.8014867586672552
739,Rafael,0.8049316352651104
76,Juan,0.806501249512369
1856,Anna,0.8222935875458109
529,viaje,0.0
396,grabación,0.7233527833054223
612,esfuerzo,0.7798435108965646
863,presentación,0.7824092776320289
192,operación,0.7832089666908868
857,entrega,0.7834182810490037
147,publicación,0.794470977508107
692,mezcla,0.816100377183042
822,celebración,0.8188938751226705
530,patrón,0.0
48,modelo,0.9625974010193542
1859,rito,0.991680540708627
40,forma,0.9979261127185289
1491,narración,1.0119504622882411
799,enfoque,1.0324267811243817
9,sistema,1.0350035550675984
534,procedimiento,1.0408812434869912
154,objeto,1.044366145380384
531,dominio,0.0
83,área,0.8466429753052322
134,territorio,0.8654983271535063
75,zona,0.8776600461332382
451,reino,0.8947448067671646
124,región,0.9039235864127698
1699,milla,0.9085014895428121
666,mar,0.9092368293873672
169,espacio,0.930718083251676
532,liga,0.0
82,club,0.7679677709475066
29,empresa,0.8361897137768423
276,asociación,0.8388816127329466
610,Sociedad,0.8607492395195394
155,institución,0.8667010477280145
37,compañía,0.8685626057062152
235,torneo,0.8892540438399221
213,Universidad,0.9128356782667153
533,fiesta,0.0
1572,festividad,0.1415037527367951
4930,XXI,0.17933468847195
3879,XVI,0.20999899017668788
3834,romería,0.21630217347292396
4839,XXII,0.2167517864168503
1811,Día,0.22448940838788117
3131,XIII,0.24787969132733048
2948,IX,0.2528520364217457
534,procedimiento,0.0
636,tratamiento,0.848998555546255
1649,transporte,0.889853147410751
190,misión,0.8930277867028326
90,función,0.8936409214747804
192,operación,0.8957506670645428
363,práctica,0.9130374407724065
60,proceso,0.9295871632863006
822,celebración,0.9310274780047728
535,firma,0.0
43,personaje,0.8081071965545027
147,publicación,0.8655849270206528
1503,ilustración,0.8765139422809111
96,figura,0.8898436091446397
940,Virgen,0.9036167551837282
29,empresa,0.9069503283538436
37,compañía,0.9140157364432315
256,pista,0.9182528573370545
536,ópera,0.0
2866,logo,0.6231293512626566
1712,ganadora,0.6861931877024441
2548,rojo,0.7616813254648269
507,vez,0.7775635436181705
464,símbolo,0.7926979701367827
3326,constelación,0.815764365802016
2538,logotipo,0.8375956385994991
2778,azul,0.8385010628903611
537,significado,0.0
40,forma,0.979530282147832
366,definición,1.0218408983817968
2649,ancho,1.0226685401656836
468,regla,1.03211384370422
188,color,1.0338329361069993
230,componente,1.039238007544348
776,modo,1.0433154424001423
262,posición,1.0444422199214083
538,cinta,0.0
28,película,0.768558800260148
903,film,0.8671878802779159
662,filme,0.9114133364770217
31,país,0.94231753778036
1424,largometraje,0.9433381874547877
57,mujer,0.9463177376129045
1012,Colombia,0.9741229951296198
1684,Canadá,0.9808696846888967
539,asentamiento,0.0
139,base,0.6764728452323905
852,yacimiento,0.7028268446137856
133,centro,0.7099511361901604
847,laguna,0.7181549021200095
491,colonia,0.7196522405804315
1097,cementerio,0.7248824671443023
982,cueva,0.7387527028021342
138,escuela,0.7470938405678706
540,descendiente,0.0
91,gente,1.045404176250299
5,mayoría,1.0518198550826026
108,C.,1.0643275041627989
1,familia,1.0775432876158624
196,animal,1.0842565818945276
6,persona,1.0867506743521855
424,integrante,1.0902748370247894
0,grupo,1.0905848689793467
541,Alemania,0.0
961,Brasil,0.910280999442575
141,Estados,0.9287107262607721
31,país,0.9689453134586834
105,San,0.9735823568421271
185,España,0.9791679163949861
35,jugador,0.9830460579064324
247,piloto,0.9907454736686656
1354,Inglaterra,0.9938939721484563
542,terreno,0.0
2966,aglomeración,0.7709742389997735
4729,Corregimiento,0.8295269951495132
2396,Norte,0.8628809804858663
4823,discapacidad,0.9331108065201935
69,municipio,1.0279621364365399
1025,concejo,1.0302143481058823
4117,Marruecos,1.0305669296673905
134,territorio,1.0522193914263458
543,constitución,0.0
482,Constitución,0.6378477839065697
73,ley,0.7476072520961281
504,Ley,0.7713444192403801
1529,reglamento,0.8570350584379761
1875,estatuto,0.9395594663153085
546,resolución,0.9796434624661533
1167,legislación,0.9879446345237832
506,norma,1.0302452624615315
544,Junta,0.0
11,gobierno,0.909705043398879
968,Senado,0.9323154559083104
0,grupo,0.9568721062459397
168,Gobierno,0.9628889296780568
466,Ministerio,0.9731272679116657
472,Congreso,0.9786041250150224
167,Unión,0.9807790654839611
657,Asamblea,0.995459995917546
545,sustancia,0.0
80,elemento,0.9097706325578341
23,tipo,0.933456848694287
337,corriente,0.9677015613828928
522,compuesto,0.970632302513061
154,objeto,0.9762059235980689
92,material,0.9763434692666678
48,modelo,0.985379472821298
478,vía,0.988383568030994
546,resolución,0.0
211,Consejo,0.7478843515434003
4603,FDA,0.9476339374727025
657,Asamblea,0.9570262357066335
543,constitución,0.9796434624661533
1529,reglamento,0.9801121112136498
472,Congreso,0.9870202886618015
1242,Parlamento,0.9930998369052941
482,Constitución,1.0111179878702832
547,importancia,0.0
4312,desventaja,0.9927599856596033
1247,dificultad,1.0540004033191148
272,diferencia,1.132152093882612
2765,novedad,1.1513660272898785
1068,riqueza,1.1513834013403117
2585,atractivo,1.155552431914241
2440,relevancia,1.1566310075120283
652,popularidad,1.1653818675462133
548,Peter,0.0
357,David,0.9045464533093678
624,William,0.9184430995723506
165,John,0.9208519704709082
254,poeta,0.9215117127163811
174,escritor,0.9496434564245859
640,Jean,0.956452909609038
362,Don,0.958268826868522
149,cantante,0.9718419726966282
549,competencia,0.0
354,etapa,0.7763502002742871
235,torneo,0.7915778323358863
407,fase,0.7994203261916316
1339,Torneo,0.8082891905864035
195,prueba,0.8093313578529794
4550,regata,0.8263045127847088
1073,certamen,0.8470558937706526
480,campeonato,0.8515108003544196
550,ciclo,0.0
60,proceso,0.8913336174686982
181,desarrollo,0.9369909351830898
3126,filmación,0.9490840905715128
387,campaña,0.9522691094820681
644,emisión,0.9546132509219943
163,formación,0.9596792630965533
171,temporada,0.9683165997459784
396,grabación,0.9814694094281707
551,análisis,0.0
1614,análisi,0.8395463624137222
1284,Estudio,0.84505336640274
55,estudio,0.8580995276871435
934,observación,0.8688601024976684
2031,encuesta,0.8992318145152051
3019,Análisis,0.927013018137573
183,investigación,0.9835111747189812
916,hallazgo,1.0071637127764557
552,amor,0.0
25,hombre,0.8631475344646198
525,representación,0.8957066749248781
57,mujer,0.9075667993005411
405,referencia,0.9380536169814686
208,maestro,0.9406812481759553
98,joven,0.94375589795271
88,cita,0.9540982720925656
6,persona,0.9585952214387129
553,Liga,0.0
51,organización,0.8727074325348088
213,Universidad,0.8748374304222472
155,institución,0.9167716354654624
88,cita,0.9270595263553226
141,Estados,0.9287141743417868
185,España,0.9288719062650995
105,San,0.9296543371752614
395,agrupación,0.9297350507298805
554,Ciudad,0.0
133,centro,0.6896566244273242
184,Iglesia,0.6966273594879149
121,comunidad,0.6994644278130299
379,plaza,0.7069268480547917
704,playa,0.7088548699070083
887,embalse,0.7246946089638858
286,núcleo,0.7298581688392738
847,laguna,0.7338887053866607
555,naturaleza,0.0
159,condición,0.656042728280865
2353,proximidad,0.689335851141233
1964,cercanía,0.6932575138357921
1028,circunstancia,0.741032329532259
295,paso,0.7712997530983379
153,situación,0.79541900234018
2676,escasez,0.8400592491849201
4413,coincidencia,0.8414287994231323
556,coalición,0.0
2831,PSOE,0.9175248849302146
197,Partido,0.9437992902762317
0,grupo,0.9445952412401432
10,equipo,0.9589394797196397
3792,meridiano,0.9652489001234217
757,alianza,0.9724000954473776
283,candidato,0.9824749349428199
4629,aglomerado,0.9860362189451248
557,gira,0.0
644,emisión,0.5989781098399878
1984,tour,0.6246986204802281
3126,filmación,0.6628171006103851
181,desarrollo,0.6657546878160924
86,construcción,0.6718515010649994
396,grabación,0.6843962802340968
1870,reconstrucción,0.685285519198456
387,campaña,0.6859850271442952
558,copia,0.0
210,millón,0.7360811160662941
401,ejemplar,0.839763332602095
1173,pasaje,0.8657412117784266
2361,Bart,0.9454534215451943
23,tipo,0.9772593566609726
342,variedad,0.9846761552775181
2044,documentación,0.9934339051601472
399,registro,0.9976973908538564
559,traducción,0.0
653,descripción,0.8295866993652115
826,conexión,0.8502355604092071
396,grabación,0.8616518144096773
17,versión,0.8765492969161173
911,ensayo,0.8899426688187307
23,tipo,0.9225009642669476
685,acceso,0.9319309644647146
1880,arreglo,0.9396649613819303
560,tamaño,0.0
1786,profundidad,0.7060328981363183
1807,dimensión,0.8126135069347407
2282,brillo,0.8231024173286914
3727,ahorro,0.8295406808182598
2947,anchura,0.8411264284631343
1966,altitud,0.8574311488442259
591,distancia,0.8827268344781324
508,capacidad,0.8892075480165987
561,unión,0.0
1432,debut,0.6923211524620208
148,cambio,0.7672581611780507
684,golpe,0.7773802129271735
1806,salto,0.7851073621187515
2955,contracción,0.7903880186670167
2104,acercamiento,0.792351540486707
421,reacción,0.793945600193106
635,enfrentamiento,0.7968540824571776
562,público,0.0
917,espectador,0.9442449884141381
1470,aficionado,1.0215038394363256
260,mundo,1.0345620904704316
629,paisaje,1.0543990996880108
691,visitante,1.0555169659656927
2536,resumen,1.0640738704125527
844,enlace,1.06428461512771
2181,oyente,1.069382051261192
563,capilla,0.0
78,iglesia,0.6103925315623161
207,torre,0.6584442716512166
2369,molino,0.6725137627861516
1114,vivienda,0.7006747454601758
465,catedral,0.7138132914807109
64,casa,0.7218988523834274
890,faro,0.7274574599805348
1299,mezquita,0.728532773238321
564,labor,0.0
27,trabajo,0.7363337123312848
63,actividad,0.8531067270197257
190,misión,0.9143392696811897
951,tarea,0.9233691977983643
192,operación,0.9288985873852792
2047,elaboración,0.9468058593061814
783,trayectoria,0.9558312652854889
396,grabación,0.9572536399568243
565,Fundación,0.0
268,Instituto,0.719474611737117
371,Asociación,0.7374661279038388
466,Ministerio,0.7615589146633753
213,Universidad,0.7798938539148679
667,Academia,0.789902471308433
488,Comisión,0.8068103726589564
610,Sociedad,0.8115518068752582
1887,Programa,0.8477781606995387
566,Jorge,0.0
117,José,0.5788128012947665
323,Manuel,0.6202608176053663
76,Juan,0.6377307096836698
225,Luis,0.6666663789382556
739,Rafael,0.7028213645495061
218,Francisco,0.7373907976323244
1894,Emilio,0.7439818617596665
4824,Mohamed,0.7529395644993945
567,poesía,0.0
296,poema,0.8817027626420375
499,relato,0.9217586828282373
3,obra,0.9345738554986223
99,texto,0.9463918854093922
34,libro,0.9474051659822057
1569,biografía,0.9528135067856839
797,columna,0.9961852259876189
118,novela,0.9980662974812091
568,Santa,0.0
1769,Central,1.013698861100394
4357,Illinois,1.1253459128970182
2404,enclave,1.1438304505589871
470,parroquia,1.1530808421106058
4688,Cofundador,1.1561593650823432
8,ciudad,1.1573863928644321
1355,poblar,1.1573914301736938
1007,embajador,1.1600429172939928
569,nación,0.0
31,país,0.9156197873461652
88,cita,0.9258784907027909
65,isla,0.9279700519202896
5,mayoría,0.9280247795621066
124,región,0.932715520459306
0,grupo,0.9354647814014131
242,organismo,0.9429713635529184
100,sitio,0.951954549136309
570,página,0.0
2513,armadura,0.8774574037815263
730,CD,0.8795767201337683
100,sitio,0.8811183954415805
1154,caja,0.8893552310680456
830,lado,0.910495256331256
885,ediciones,0.9227576226232963
892,tarjeta,0.9298503247584128
106,planta,0.9347210686979867
571,Jesús,0.0
165,John,0.9229329675691154
590,Robert,0.9621390327014604
1059,Scott,0.9771397391507786
1216,Tom,0.9831181654898553
3819,Diana,0.9855078766369247
357,David,0.9870659923626663
252,Pedro,0.9882236394431493
76,Juan,0.9896001069350269
572,lanzamiento,0.0
1990,inauguración,0.5862715823042355
822,celebración,0.6491103342548302
1428,apertura,0.7017449859427747
863,presentación,0.7177141265235936
2107,intercambio,0.7471935279912305
148,cambio,0.7573159120526858
1169,transmisión,0.7639348479602371
2178,votación,0.7653534066910783
573,flujo,0.0
844,enlace,1.0042916411621523
113,cantidad,1.023515483025094
4562,productividad,1.0324981498582797
3707,aspiración,1.0342914100828218
25,hombre,1.0403587106302907
199,sociedad,1.0433609196918425
525,representación,1.0443018573537846
260,mundo,1.0468938085905528
574,single,0.0
123,sencillo,0.40344559758701665
24,álbum,0.5475732582051211
1080,EP,0.7250212660667157
47,juego,0.7457266367992422
2522,reedición,0.7458291297358404
66,disco,0.7518947436326445
2016,discográfica,0.7846834124276365
1234,secuela,0.785200669768531
575,cosa,0.0
153,situación,0.9885551187453935
58,relación,1.0187110330727553
923,sol,1.0416528706275932
172,división,1.0418976468555277
119,caso,1.0452790739621647
450,Dios,1.0533446042669057
754,evolución,1.0609145369905846
97,hecho,1.063184508395912
576,médico,0.0
51,organización,0.961010402502982
88,cita,0.961101262073877
57,mujer,0.9738689826009573
768,ingeniero,0.9825005064798207
211,Consejo,0.9890643925835988
448,alumno,0.9897413961677893
0,grupo,0.9979690807902604
102,usuario,0.9994111048895146
577,Alfonso,0.0
225,Luis,0.8177837812025973
323,Manuel,0.833898076669482
117,José,0.8458105107578875
76,Juan,0.8533535588826989
182,Carlos,0.8661973857482725
739,Rafael,0.8782921137187901
397,Fernando,0.8876810167504969
566,Jorge,0.9062779397368964
578,precio,0.0
505,temperatura,0.9406036600530456
179,nivel,0.9587546017051842
888,tasa,1.0086460129359536
560,tamaño,1.021405657176628
508,capacidad,1.0413367374451767
805,longitud,1.0672165076115523
647,cifra,1.068702379959916
22,número,1.0967568129928924
579,fundación,0.0
1559,comienzo,0.7794251190371287
970,inicio,0.8448614978060388
1451,mención,0.9918296525874519
301,origen,0.9927181272736345
185,España,1.0071207007913612
2190,antecedente,1.0110958671845856
1210,estreno,1.0186286630594465
1882,orígén,1.022513835837953
580,editor,0.0
41,The,0.9802307813117681
99,texto,0.9917507176503927
87,revista,1.0242593889112344
92,material,1.0244484319638532
34,libro,1.0267065264952435
174,escritor,1.030673198332468
15,canción,1.0339360322283584
118,novela,1.0364160904650943
581,Comité,0.0
1022,mensaje,0.8745075611656198
4483,tebano,0.9181350385521497
4425,Atenea,0.9876076958199951
1744,emperatriz,1.0217214518269842
1767,Augusto,1.0346700373619588
1690,virrey,1.0470502656082972
4510,Be,1.0673179605930747
3928,alerta,1.0880653444217383
582,creador,0.0
20,autor,0.8082580183679282
419,fundador,0.8476651075714141
4736,iniciador,0.8698692508675228
2288,lingüista,0.9248707604418076
351,crítico,0.9288985273299529
200,historiador,0.930604881388549
889,fan,0.9309639807223778
3769,filólogo,0.936533624238312
583,siglo,0.0
4405,pandemia,0.7983531226335446
4681,andadura,0.9765964198998
181,desarrollo,0.9877113208708637
783,trayectoria,0.9928870849559446
644,emisión,0.9964987785831629
109,carrera,1.0026087236560572
4974,prehistoria,1.0188087843829565
4798,RMS,1.0253911195814804
584,escultura,0.0
483,estatua,0.4965810798930439
931,Palacio,0.5289891109674048
286,núcleo,0.5375509359283764
433,Museo,0.5405446405357832
184,Iglesia,0.546256154431646
1097,cementerio,0.5482820683584246
2463,balneario,0.5560637039457377
922,Castillo,0.5611098740700243
585,lenguaje,0.0
9,sistema,0.6661853396341161
443,tecnología,0.7147017348661411
170,método,0.7392239543307221
243,motor,0.7423081960244637
234,técnica,0.7497426964415272
388,dispositivo,0.7515111745985029
605,algoritmo,0.7795071268195698
48,modelo,0.7797995102513803
586,tendencia,0.0
342,variedad,0.7814448748227301
1315,controversia,0.8146371031770664
23,tipo,0.8149820811836794
1132,debate,0.831685110717115
2232,excepción,0.837030411949931
1961,alternativa,0.8372788073383254
3297,discrepancia,0.8377076202212955
272,diferencia,0.8431494061277509
587,ayuntamiento,0.0
674,oficina,0.5433701329834356
1063,cabecera,0.5508149933199666
286,núcleo,0.566495556314219
625,Parque,0.5799625812582871
2781,Ermita,0.5800420524702934
379,plaza,0.5935563086249289
433,Museo,0.5944040432639359
3154,afiliado,0.595445895971818
588,competición,0.0
3566,sorteo,0.3388848562975208
4808,plebiscito,0.36893204074155495
4270,bail,0.513976166857859
2178,votación,0.5564400296072572
2683,ascensión,0.5581237100453657
685,acceso,0.5902282849584836
628,exposición,0.5961626402535792
417,acto,0.6094883432310989
589,Richard,0.0
370,Paul,0.9108237908920689
72,artista,0.9347560588950434
95,director,0.9392593959730771
165,John,0.9556482718948542
149,cantante,0.9575021085590721
624,William,0.9616115573914761
590,Robert,0.9625601970158166
357,David,0.9724820056519733
590,Robert,0.0
117,José,0.7281354086349096
165,John,0.732221343177059
76,Juan,0.7533794382383452
566,Jorge,0.7900436950013779
323,Manuel,0.797505029427827
739,Rafael,0.8095544966844588
225,Luis,0.8292066198223946
218,Francisco,0.8352723545326981
591,distancia,0.0
560,tamaño,0.8827268344781324
1717,abundancia,1.0008654270334032
1786,profundidad,1.0041158335188063
508,capacidad,1.008364169816372
888,tasa,1.0195848790400432
663,falta,1.0343765140258696
896,demanda,1.037681509327785
179,nivel,1.0395760027440828
592,Rey,0.0
7,rey,0.7465483048046809
3643,grandeza,0.8208195408959379
2130,Premios,0.8357156208988107
3017,beca,0.8377297182383356
168,Gobierno,0.8791162768619694
654,Felipe,0.8942423184600358
2882,condecoración,0.9057726352464215
2039,honor,0.9091255025229105
593,residente,0.0
57,mujer,0.9337408833898699
91,gente,0.9392269427220833
287,ciudadano,0.9484741594649111
5,mayoría,0.9683468291928722
228,ser,0.9796257256199881
25,hombre,0.9949718331971185
180,individuo,0.9966845544884408
645,griego,1.000897441677105
594,conde,0.0
16,padre,0.8939166748456872
135,madre,0.9035781437249084
98,joven,0.9078402994860233
7,rey,0.9243387142401409
292,esposa,0.9313312274817014
6,persona,0.9379362362406908
3396,Sigurd,0.9598334334970899
679,marido,0.9696468557271498
595,político,0.0
2888,Rosario,0.9089422863367567
352,cargo,0.9244347152288257
94,lugar,1.0263876684319067
76,Juan,1.0532370838818812
218,Francisco,1.073234465179756
2668,gerente,1.0754431907394004
95,director,1.0763985033948469
4307,consulado,1.0808181863847395
596,videojuego,0.0
47,juego,0.4848471496048357
1234,secuela,0.7473452547321554
123,sencillo,0.7639175801321128
574,single,0.7946424417427428
24,álbum,0.7964828092201242
2016,discográfica,0.8048078641002798
1080,EP,0.8348155298560396
2522,reedición,0.8778747196935798
597,recorrido,0.0
396,grabación,0.662738509713192
387,campaña,0.7951406606595126
63,actividad,0.8198907481594471
557,gira,0.8264105149388846
147,publicación,0.8284298227352009
192,operación,0.8318762335965108
822,celebración,0.8340137239738149
33,proyecto,0.8655447155064487
598,villa,0.0
133,centro,0.6294729945951533
1480,Hospital,0.6377756574989527
350,monasterio,0.6501515033352753
339,biblioteca,0.6728121668208185
184,Iglesia,0.6957856454389936
138,escuela,0.7005385485923508
332,Centro,0.7050575324317815
273,barrio,0.7083595271296105
599,intento,0.0
612,esfuerzo,0.7661780004665892
148,cambio,0.8105612530136592
2107,intercambio,0.8797460600067225
692,mezcla,0.8825642747796921
512,aparición,0.8871414877568178
1508,conversión,0.9048555736557452
2469,transferencia,0.9097234657655403
529,viaje,0.9164935917632255
600,crisis,0.0
325,conflicto,0.8145371047335933
97,hecho,0.8696599071433815
148,cambio,0.882628853905613
331,crecimiento,0.8917463010125953
713,pérdida,0.9074671550135043
205,muerte,0.9108503634120307
1018,lesión,0.9147540926933196
1818,disturbio,0.9344244283514345
601,seguidor,0.0
20,autor,1.0117701867344775
200,historiador,1.033068694278162
265,investigador,1.0608335607327695
3114,ortografía,1.0611406885570551
1941,madera,1.0636790751955039
1612,economista,1.0648340234022142
585,lenguaje,1.0728540173331877
3096,orador,1.080428646999599
602,México,0.0
124,región,0.9325786645407629
88,cita,0.9455942388599581
166,sector,0.9456852422077485
275,complejo,0.9522744919847866
215,Argentina,0.9532390626942054
